    2       1.376703987412e-10       4.362930016613e-15       3.371432859727e-13       0.000000000000e+00       8.081720900148e-09       4.777729162123e-10      -1.868742797981e-12 
    3       1.299040664008e-10       5.572905918271e-15       3.824027281886e-13       0.000000000000e+00       4.957034459553e-09       3.372966657220e-10      -1.410208567573e-12 
    4       1.229101387888e-10       4.806392696520e-15       3.603579815114e-13       0.000000000000e+00       3.445761911646e-09       2.547583180398e-10      -9.173725460113e-13 
    5       1.178855419189e-10       3.208094269148e-15       3.100226610224e-13       0.000000000000e+00       2.571814044568e-09       2.008639586217e-10      -5.042629299319e-13 
    6       1.146118859149e-10       1.813983916513e-15       2.535314772934e-13       0.000000000000e+00       2.008286195495e-09       1.631395925411e-10      -2.017327779830e-13 
    7       1.126388355739e-10       1.013569341064e-15       2.037137547835e-13       0.000000000000e+00       1.618986265361e-09       1.354626237870e-10      -1.057420479696e-14 
    8       1.116996751234e-10       6.858653770712e-16       1.660857960696e-13       0.000000000000e+00       1.336410300045e-09       1.145238589014e-10       8.506790435390e-14 
    9       1.115296920001e-10       5.686182836300e-16       1.418109534571e-13       0.000000000000e+00       1.123786136109e-09       9.833675929376e-11       1.095254824543e-13 
   10       1.118690615788e-10       4.959188970147e-16       1.295747579162e-13       0.000000000000e+00       9.594564409173e-10       8.554346746113e-11       8.954005613850e-14 
   11       1.126662459914e-10       4.311612982604e-16       1.267083576902e-13       0.000000000000e+00       8.105827241098e-10       7.561809877375e-11       5.001996006785e-14 
   12       1.137546642959e-10       3.941938408551e-16       1.302143930474e-13       0.000000000000e+00       7.078356884115e-10       6.679681977720e-11       8.548358298187e-15 
   13       1.150681727091e-10       3.970192313472e-16       1.375722219286e-13       0.000000000000e+00       6.234982624682e-10       5.952884375886e-11      -2.262957339301e-14 
   14       1.166183996731e-10       4.309342705515e-16       1.468688340900e-13       0.000000000000e+00       5.533529816417e-10       5.347514429299e-11      -3.892071958471e-14 
   15       1.183571806486e-10       4.840108759069e-16       1.567132573103e-13       0.000000000000e+00       4.943266277430e-10       4.818599107318e-11      -4.147549652065e-14 
   16       1.201563568866e-10       5.547880614957e-16       1.664909158025e-13       0.000000000000e+00       4.441522039451e-10       4.364600804843e-11      -3.416159632424e-14 
   17       1.221040877984e-10       6.499243585049e-16       1.761349041304e-13       0.000000000000e+00       4.011228175544e-10       3.969002427703e-11      -2.247005252772e-14 
   18       1.241285732755e-10       7.755595714288e-16       1.857021257788e-13       0.000000000000e+00       3.637880817078e-10       3.623678397477e-11      -1.150118028904e-14 
   19       1.262390710381e-10       9.322031365193e-16       1.953855355959e-13       0.000000000000e+00       3.315507659715e-10       3.325285409869e-11      -3.932498791570e-15 
   20       1.284363708103e-10       1.117748051549e-15       2.053837601175e-13       0.000000000000e+00       3.031677804637e-10       3.062244571317e-11      -1.507573486363e-15 
   21       1.307073304602e-10       1.331878466671e-15       2.156019429573e-13       0.000000000000e+00       2.781912018767e-10       2.828872924961e-11      -3.583976737548e-15 
   22       1.330081946378e-10       1.574535952953e-15       2.257664707279e-13       0.000000000000e+00       2.560209532076e-10       2.617921817897e-11      -8.268857867965e-15 
   23       1.353632224768e-10       1.846414908184e-15       2.354971527067e-13       0.000000000000e+00       2.363507258970e-10       2.428325422436e-11      -1.366467021456e-14 
   24       1.377929597294e-10       2.148242672582e-15       2.443406207325e-13       0.000000000000e+00       2.187245790600e-10       2.258647254318e-11      -1.775685880969e-14 
   25       1.402795635576e-10       2.480603019855e-15       2.519946960866e-13       0.000000000000e+00       2.029339381652e-10       2.107121063674e-11      -1.967712596532e-14 
   26       1.427816883187e-10       2.844247341940e-15       2.582044709451e-13       0.000000000000e+00       1.886917377370e-10       1.970239017613e-11      -1.912017027744e-14 
   27       1.453084806554e-10       3.241633202896e-15       2.628185601365e-13       0.000000000000e+00       1.758262928087e-10       1.845490916382e-11      -1.683820689338e-14 
   28       1.478742408422e-10       3.675737426947e-15       2.657492755736e-13       0.000000000000e+00       1.641150495399e-10       1.730034024440e-11      -1.399973406796e-14 
   29       1.504867166152e-10       4.148546000876e-15       2.670337530566e-13       0.000000000000e+00       1.534975518870e-10       1.624060122885e-11      -1.127988389004e-14 
   30       1.531384313859e-10       4.661730710756e-15       2.667879399211e-13       0.000000000000e+00       1.438591022797e-10       1.527939549986e-11      -9.309678156613e-15 
   31       1.558117423261e-10       5.216874056920e-15       2.651392477355e-13       0.000000000000e+00       1.350022967136e-10       1.441105867143e-11      -8.666642505167e-15 
   32       1.585119997389e-10       5.815277763402e-15       2.620516459979e-13       0.000000000000e+00       1.268809153259e-10       1.362445553122e-11      -9.173724958796e-15 
   33       1.612442295410e-10       6.458065111543e-15       2.574352049950e-13       0.000000000000e+00       1.194371054412e-10       1.289861846895e-11      -1.032437065613e-14 
   34       1.640068006332e-10       7.146256714481e-15       2.511774302811e-13       0.000000000000e+00       1.125661930270e-10       1.220913225413e-11      -1.154257941018e-14 
   35       1.668036768397e-10       7.880902300882e-15       2.430991216208e-13       0.000000000000e+00       1.062325978882e-10       1.155765008054e-11      -1.250143598539e-14 
   36       1.696347353637e-10       8.662980392920e-15       2.329796016193e-13       0.000000000000e+00       1.003850633813e-10       1.095191742477e-11      -1.290618857004e-14 
   37       1.724951523888e-10       9.493382182127e-15       2.206153568621e-13       0.000000000000e+00       9.494698901053e-11       1.039673418058e-11      -1.251350631392e-14 
   38       1.753875128138e-10       1.037300146693e-14       2.059894644093e-13       0.000000000000e+00       8.990406882558e-11       9.890468131301e-12      -1.149743119016e-14 
