    2       1.376708690981e-10       4.363144116761e-15       3.371432808902e-13       2.141000797252e-19       8.081720900148e-09       4.777729162123e-10      -1.868742797981e-12 
    3       1.299050045870e-10       5.573334207105e-15       3.824027055389e-13       4.282881676165e-19       4.957034459553e-09       3.372966657220e-10      -1.410208567573e-12 
    4       1.229116968852e-10       4.807106707793e-15       3.603579164322e-13       7.140080106670e-19       3.445761911646e-09       2.547583180398e-10      -9.173725460113e-13 
    5       1.178878688267e-10       3.209165653961e-15       3.100225127727e-13       1.071373689206e-18       2.571814044568e-09       2.008639586217e-10      -5.042629299319e-13 
    6       1.146151267194e-10       1.815484471696e-15       2.535311858076e-13       1.500525008770e-18       2.008286195495e-09       1.631395925411e-10      -2.017327779830e-13 
    7       1.126431310052e-10       1.015571036491e-15       2.037132375482e-13       2.001625676888e-18       1.618986265361e-09       1.354626237870e-10      -1.057420479696e-14 
    8       1.117051611259e-10       6.884403813022e-16       1.660849453701e-13       2.574861156438e-18       1.336410300045e-09       1.145238589014e-10       8.506790435390e-14 
    9       1.115364994189e-10       5.718389871218e-16       1.418096340297e-13       3.220436219394e-18       1.123786136109e-09       9.833675929376e-11       1.095254824543e-13 
   10       1.118773159659e-10       4.998579319870e-16       1.295728050330e-13       3.938572229671e-18       9.594564409173e-10       8.554346746113e-11       8.954005613850e-14 
   11       1.126760675328e-10       4.358915541818e-16       1.267055756915e-13       4.729504188778e-18       8.105827241098e-10       7.561809877375e-11       5.001996006785e-14 
   12       1.137661678532e-10       3.997884744266e-16       1.302105543282e-13       5.593477583141e-18       7.078356884114e-10       6.679681977720e-11       8.548358298187e-15 
   13       1.150814679689e-10       4.035516698225e-16       1.375670663750e-13       6.530745076944e-18       6.234982624681e-10       5.952884375886e-11      -2.262957339301e-14 
   14       1.166335913920e-10       4.384782072496e-16       1.468620689546e-13       7.541563099104e-18       5.533529816417e-10       5.347514429299e-11      -3.892071958471e-14 
   15       1.183743689784e-10       4.926402568516e-16       1.567045575079e-13       8.626188377261e-18       4.943266277430e-10       4.818599107318e-11      -4.147549652065e-14 
   16       1.201756377638e-10       5.645770622593e-16       1.664799246011e-13       9.784874475178e-18       4.441522039451e-10       4.364600804843e-11      -3.416159632424e-14 
