    2       1.384874620070e-10       4.187655801875e-15       3.522608496649e-13       0.000000000000e+00       8.102493801568e-09       4.539503940370e-10      -1.836399924696e-12 
    3       1.311728019632e-10       5.381767614814e-15       3.972877627158e-13       0.000000000000e+00       5.040429816691e-09       3.222982806588e-10      -1.388743318329e-12 
    4       1.243243821343e-10       4.672946801489e-15       3.730341424130e-13       0.000000000000e+00       3.510333717002e-09       2.440224872646e-10      -9.081678427238e-13 
    5       1.193016595463e-10       3.142602941680e-15       3.198864637282e-13       0.000000000000e+00       2.618526471618e-09       1.926643952861e-10      -5.041165947607e-13 
    6       1.159404470287e-10       1.788858729790e-15       2.605967733592e-13       0.000000000000e+00       2.043513667857e-09       1.566438610234e-10      -2.065668604647e-13 
    7       1.138691393879e-10       1.001124090648e-15       2.083512410443e-13       0.000000000000e+00       1.648132581035e-09       1.302474876978e-10      -1.696519275636e-14 
    8       1.128242112797e-10       6.745669525802e-16       1.688430170313e-13       0.000000000000e+00       1.362315671409e-09       1.102920776166e-10       7.951057998664e-14 
    9       1.124986201902e-10       5.586352040121e-16       1.433354394656e-13       0.000000000000e+00       1.147220123614e-09       9.479794475315e-11       1.060194674874e-13 
   10       1.127048011364e-10       4.894469035704e-16       1.304339520052e-13       0.000000000000e+00       9.804708715563e-10       8.247953980962e-11       8.827831192018e-14 
   11       1.133419457081e-10       4.279087216986e-16       1.274061880379e-13       0.000000000000e+00       8.251459182877e-10       7.294124715831e-11       5.054825852103e-14 
   12       1.143242258872e-10       3.924408887029e-16       1.311697045019e-13       0.000000000000e+00       7.207936021561e-10       6.445794531059e-11       9.912114825950e-15 
   13       1.155133173213e-10       3.959159380782e-16       1.389975125340e-13       0.000000000000e+00       6.351238754269e-10       5.754174683828e-11      -2.112942068110e-14 
   14       1.169333114024e-10       4.309469363010e-16       1.488474877720e-13       0.000000000000e+00       5.638567221882e-10       5.164924537479e-11      -3.798410195645e-14 
   15       1.185221656741e-10       4.857929916561e-16       1.592832530749e-13       0.000000000000e+00       5.038727796195e-10       4.650058649198e-11      -4.130070022285e-14 
   16       1.202222849945e-10       5.582546239780e-16       1.696119019396e-13       0.000000000000e+00       4.528747761629e-10       4.213511127491e-11      -3.469419197987e-14 
   17       1.220483255091e-10       6.545599850994e-16       1.796945162471e-13       0.000000000000e+00       4.091306245444e-10       3.839982984238e-11      -2.339615896531e-14 
   18       1.239736312343e-10       7.810523027740e-16       1.896519896798e-13       0.000000000000e+00       3.711667124824e-10       3.511057328765e-11      -1.241182078174e-14 
   19       1.259983832060e-10       9.386056901087e-16       1.996785072623e-13       0.000000000000e+00       3.383814569868e-10       3.221253538917e-11      -4.518411779162e-15 
   20       1.280822531234e-10       1.125481405531e-15       2.099484861889e-13       0.000000000000e+00       3.095096177435e-10       2.962122012069e-11      -1.646233178715e-15 
   21       1.302335878883e-10       1.341240250075e-15       2.203874941020e-13       0.000000000000e+00       2.840970361494e-10       2.733671801725e-11      -3.297774144674e-15 
   22       1.324454246171e-10       1.585577871366e-15       2.307691534463e-13       0.000000000000e+00       2.615354898271e-10       2.534156683996e-11      -7.715165367320e-15 
   23       1.347187316640e-10       1.859405540551e-15       2.407768817053e-13       0.000000000000e+00       2.415142677061e-10       2.356897464810e-11      -1.304123216481e-14 
   24       1.370364099529e-10       2.163772233009e-15       2.500023094491e-13       0.000000000000e+00       2.235699399058e-10       2.192251248785e-11      -1.725664085583e-14 
   25       1.394014991757e-10       2.499113682793e-15       2.580291739109e-13       0.000000000000e+00       2.074908529505e-10       2.041865371742e-11      -1.944203910669e-14 
   26       1.418084836999e-10       2.865902804957e-15       2.644663852081e-13       0.000000000000e+00       1.929854650874e-10       1.908904395006e-11      -1.920890722809e-14 
   27       1.442588873391e-10       3.266635841719e-15       2.692722711854e-13       0.000000000000e+00       1.798795997981e-10       1.790178329556e-11      -1.721125842751e-14 
   28       1.467464024759e-10       3.704416371436e-15       2.725285758472e-13       0.000000000000e+00       1.679472262631e-10       1.679994396474e-11      -1.452022675317e-14 
   29       1.492756382909e-10       4.181229170052e-15       2.742445214002e-13       0.000000000000e+00       1.571271010888e-10       1.578015205194e-11      -1.180349046004e-14 
   30       1.518416140626e-10       4.698695787422e-15       2.744279987434e-13       0.000000000000e+00       1.473026251734e-10       1.484863642424e-11      -9.720377026693e-15 
   31       1.544292017045e-10       5.258352339148e-15       2.730996587741e-13       0.000000000000e+00       1.382729574237e-10       1.400351599281e-11      -8.889824045156e-15 
   32       1.570437587503e-10       5.861530094845e-15       2.702361213856e-13       0.000000000000e+00       1.299913214245e-10       1.323795536925e-11      -9.187350509459e-15 
   33       1.596893783630e-10       6.509413770523e-15       2.658064981085e-13       0.000000000000e+00       1.223991111152e-10       1.253646996009e-11      -1.017333730985e-14 
   34       1.623634829808e-10       7.203094429723e-15       2.597616337870e-13       0.000000000000e+00       1.153899864654e-10       1.187924970723e-11      -1.133563861093e-14 
   35       1.650701129032e-10       7.943682624133e-15       2.519451628037e-13       0.000000000000e+00       1.089278055524e-10       1.126345787269e-11      -1.234177654242e-14 
   36       1.678095665780e-10       8.732221378108e-15       2.421484565989e-13       0.000000000000e+00       1.029603559932e-10       1.068849224550e-11      -1.286468987522e-14 
   37       1.705779130515e-10       9.569651491950e-15       2.301718463640e-13       0.000000000000e+00       9.740958557220e-11       1.015146545674e-11      -1.262308456559e-14 
   38       1.733804571784e-10       1.045681895537e-14       2.159623248148e-13       0.000000000000e+00       9.226103966482e-11       9.652211249855e-12      -1.176236748209e-14 
   39       1.762215508323e-10       1.139445825320e-14       1.995211767163e-13       0.000000000000e+00       8.749835190055e-11       9.189444611532e-12      -1.060282720813e-14 
   40       1.791002534522e-10       1.238318163265e-14       1.808685031297e-13       0.000000000000e+00       8.307605120858e-11       8.759109441371e-12      -9.544286675542e-15 
   41       1.820121436915e-10       1.342352018301e-14       1.600349670597e-13       0.000000000000e+00       7.893537713270e-11       8.355861851579e-12      -8.963903460215e-15 
   42       1.849568456987e-10       1.451607959930e-14       1.370311828236e-13       0.000000000000e+00       7.506401900603e-11       7.978687046649e-12      -8.857158993611e-15 
   43       1.879319852314e-10       1.566142361333e-14       1.118701934328e-13       0.000000000000e+00       7.145155196598e-11       7.626700456914e-12      -9.088680509150e-15 
   44       1.909306112025e-10       1.686002697070e-14       8.457639081468e-14       0.000000000000e+00       6.807150901244e-11       7.297455532868e-12      -9.487329153305e-15 
   45       1.939450820956e-10       1.811225327746e-14       5.516694119945e-14       0.000000000000e+00       6.489080182028e-11       6.987801370430e-12      -9.882821584062e-15 
   46       1.969810788512e-10       1.941828904144e-14       2.358840404550e-14       0.000000000000e+00       6.190434888696e-11       6.697056242968e-12      -1.023390526384e-14 
   47       2.000470824514e-10       2.077818384891e-14      -1.023808801616e-14       0.000000000000e+00       5.910862913998e-11       6.424569951519e-12      -1.053470944018e-14 
   48       2.031502812743e-10       2.219186272721e-14      -4.640009895090e-14       0.000000000000e+00       5.649124085808e-11       6.168756652323e-12      -1.077922784061e-14 
   49       2.062964077505e-10       2.365912150993e-14      -8.499454502549e-14       0.000000000000e+00       5.403024161743e-11       5.927026309366e-12      -1.096132630384e-14 
   50       2.094891813753e-10       2.517966309828e-14      -1.261068251141e-13       0.000000000000e+00       5.170074347579e-11       5.696574101257e-12      -1.107956607129e-14 
   51       2.127288384590e-10       2.675322860174e-14      -1.697400120789e-13       0.000000000000e+00       4.949834030858e-11       5.477160282147e-12      -1.115319941054e-14 
   52       2.160129209462e-10       2.837949378247e-14      -2.158675746164e-13       0.000000000000e+00       4.742089861497e-11       5.268966394157e-12      -1.121052901409e-14 
   53       2.193364576293e-10       3.005802862427e-14      -2.644528740173e-13       0.000000000000e+00       4.546154699704e-11       5.071775757542e-12      -1.128470051149e-14 
   54       2.226917822812e-10       3.178829462224e-14      -3.154488069119e-13       0.000000000000e+00       4.360835752901e-11       4.884945297557e-12      -1.141393671988e-14 
   55       2.260713950397e-10       3.356965043458e-14      -3.688085323675e-13       0.000000000000e+00       4.184797249087e-11       4.707647330483e-12      -1.163020529777e-14 
   56       2.294777956034e-10       3.540137669100e-14      -4.245215922310e-13       0.000000000000e+00       4.017826957333e-11       4.539729801536e-12      -1.192138837733e-14 
   57       2.329157742580e-10       3.728265259997e-14      -4.825861380944e-13       0.000000000000e+00       3.859828487483e-11       4.381020401065e-12      -1.226012536486e-14 
   58       2.363895207252e-10       3.921254579395e-14      -5.429987060874e-13       0.000000000000e+00       3.710438187155e-11       4.231058057651e-12      -1.261434446669e-14 
   59       2.399025608641e-10       4.119000994491e-14      -6.057542914800e-13       0.000000000000e+00       3.569008650217e-11       4.089075282862e-12      -1.294704629316e-14 
